time_start,time_end,model,launch_place,target,carrier,launched,destroyed,source
2023-07-17,2023-07-17,Lancet,,Ukraine,,1,1,kpszsu/posts/pfbid02aR7u6QH6b5KXs1QhM4R1fYUK33tu6zf9C3vEhmt8x8XnHnBiL8DJFYZwnawpY6WUl
2023-07-17,2023-07-17,Reconnaissance UAV,,Ukraine,,9,9,kpszsu/posts/pfbid02aR7u6QH6b5KXs1QhM4R1fYUK33tu6zf9C3vEhmt8x8XnHnBiL8DJFYZwnawpY6WUl
2023-07-18,2023-07-18 08:00,Shahed-136/131,"Chauda, Crimea",Ukraine,,36,31,kpszsu/posts/pfbid02aR7u6QH6b5KXs1QhM4R1fYUK33tu6zf9C3vEhmt8x8XnHnBiL8DJFYZwnawpY6WUl
2023-07-18,2023-07-18 08:00,Reconnaissance UAV,,Ukraine,,1,1,kpszsu/posts/pfbid02aR7u6QH6b5KXs1QhM4R1fYUK33tu6zf9C3vEhmt8x8XnHnBiL8DJFYZwnawpY6WUl
2023-07-18,2023-07-18 08:00,Kalibr,Black Sea,Ukraine,Admiral Essen,6,6,kpszsu/posts/pfbid02aR7u6QH6b5KXs1QhM4R1fYUK33tu6zf9C3vEhmt8x8XnHnBiL8DJFYZwnawpY6WUl
2023-07-19,2023-07-19 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,32,23,kpszsu/posts/pfbid0G2MgCSCuPJfjyQRnMP1fATuMZhY3jfNqxNAdSqSJ5V891Bu9gHzbxMzGqWFsRkM1l
2023-07-19,2023-07-19 08:00,X-59,Black Sea,Ukraine,Su-35,1,1,kpszsu/posts/pfbid0G2MgCSCuPJfjyQRnMP1fATuMZhY3jfNqxNAdSqSJ5V891Bu9gHzbxMzGqWFsRkM1l
2023-07-19,2023-07-19 08:00,Kalibr,Black Sea,Ukraine,Admiral Essen and Ingushetiya,16,13,kpszsu/posts/pfbid02aR7u6QH6b5KXs1QhM4R1fYUK33tu6zf9C3vEhmt8x8XnHnBiL8DJFYZwnawpY6WUl
2023-07-19,2023-07-19 08:00,X-22,Black Sea,Odesa oblast,Tu-22M3,8,0,kpszsu/posts/pfbid02aR7u6QH6b5KXs1QhM4R1fYUK33tu6zf9C3vEhmt8x8XnHnBiL8DJFYZwnawpY6WUl
2023-07-19,2023-07-19 08:00,P-800 Oniks,Crimea,Odesa oblast,K-300P Bastion-P,6,0,kpszsu/posts/pfbid02aR7u6QH6b5KXs1QhM4R1fYUK33tu6zf9C3vEhmt8x8XnHnBiL8DJFYZwnawpY6WUl
2023-07-20,2023-07-20 08:00,Shahed-136/131,"Chauda, Crimea and Kursk",Ukraine,,19,13,kpszsu/posts/pfbid0DpoNWxKEtNgFxJME4sBfrafFqvwkU1JVGP5VdfJyRQi2FKjT9zMhjQLXEdzGAjCfl
2023-07-20,2023-07-20 08:00,Kalibr,Black Sea,Odesa oblast and Mykolaiv oblast,Submarines,3,2,kpszsu/posts/pfbid0DpoNWxKEtNgFxJME4sBfrafFqvwkU1JVGP5VdfJyRQi2FKjT9zMhjQLXEdzGAjCfl
2023-07-20,2023-07-20 08:00,Iskander-K,Crimea,Odesa oblast and Mykolaiv oblast,,5,3,kpszsu/posts/pfbid0DpoNWxKEtNgFxJME4sBfrafFqvwkU1JVGP5VdfJyRQi2FKjT9zMhjQLXEdzGAjCfl
2023-07-20,2023-07-20 08:00,P-800 Oniks,Crimea,Odesa oblast and Mykolaiv oblast,K-300P Bastion-P,7,0,kpszsu/posts/pfbid02aR7u6QH6b5KXs1QhM4R1fYUK33tu6zf9C3vEhmt8x8XnHnBiL8DJFYZwnawpY6WUl
2023-07-20,2023-07-20 08:00,X-22,Black Sea,Odesa oblast and Mykolaiv oblast,8 x Tu-22M3,4,0,kpszsu/posts/pfbid02aR7u6QH6b5KXs1QhM4R1fYUK33tu6zf9C3vEhmt8x8XnHnBiL8DJFYZwnawpY6WUl
2023-07-21,2023-07-21,Reconnaissance UAV,,Ukraine,,9,9,kpszsu/posts/pfbid037FsfE5HDYsLDZXge2hjFNZ2xVA95ezcfZcuBN2oz2WULAqm99cp7V1G2KZ2JN431l
2023-07-22,2023-07-22 08:00,Shahed-136/131,south-east,Ukraine,,5,5,kpszsu/posts/pfbid037FsfE5HDYsLDZXge2hjFNZ2xVA95ezcfZcuBN2oz2WULAqm99cp7V1G2KZ2JN431l
2023-07-23,2023-07-23 08:00,P-800 Oniks,Crimea,Odesa oblast,K-300P Bastion-P,5,0,kpszsu/posts/pfbid0a9WKS466JLBCvD1RT16KbQJyh7Xmj6N2D6b7zXtt5cNBr6Aap8iPhX18akZ8dAT2l
2023-07-23,2023-07-23 08:00,X-22,Black Sea,Odesa oblast,Tu-22M3,3,0,kpszsu/posts/pfbid0a9WKS466JLBCvD1RT16KbQJyh7Xmj6N2D6b7zXtt5cNBr6Aap8iPhX18akZ8dAT2l
2023-07-23,2023-07-23 08:00,Kalibr,Black Sea,Odesa oblast,Submarines,4,4,kpszsu/posts/pfbid0a9WKS466JLBCvD1RT16KbQJyh7Xmj6N2D6b7zXtt5cNBr6Aap8iPhX18akZ8dAT2l
2023-07-23,2023-07-23 08:00,Iskander-K,Crimea,Odesa oblast,,5,5,kpszsu/posts/pfbid0a9WKS466JLBCvD1RT16KbQJyh7Xmj6N2D6b7zXtt5cNBr6Aap8iPhX18akZ8dAT2l
2023-07-23,2023-07-23 08:00,Iskander-M,Crimea,Odesa oblast,,2,2,kpszsu/posts/pfbid0a9WKS466JLBCvD1RT16KbQJyh7Xmj6N2D6b7zXtt5cNBr6Aap8iPhX18akZ8dAT2l
2023-07-24,2023-07-24 08:00,Shahed-136/131,,Odesa oblast,,3,3,PvKPivden/posts/pfbid02VxWthn2Bxfjd7NWdnhsRErJqbvZJsZ7dBxj1nNFrJCbSvSmFK6GfVN9LbK2tHHL8l
2023-07-26 13:00,2023-07-26 15:00,Kalibr,Black Sea,Vinnytsia oblast,Submarines,3,3,kpszsu/posts/pfbid0eT48d2mvLi9nBCwxzNVQ1SqDBjqMGnC7MKfufB2RMSdkTRaapcDuudeLhCDNoguVl
2023-07-26 17:00,2023-07-26 20:30,X-101/X-555,Caspian Sea,Ukraine,Tu-95MS,36,33,kpszsu/posts/pfbid0FJryxF5kgD8MV2DdX6dsTMganBHgS2n1GFqqKfxy4NMNq1w5NY9KyJJcypAi8Wdcl
2023-07-26 19:00,2023-07-26 20:30,X-47 Kinzhal,,Khmelnytskyi oblast,MiG-31K,4,0,kpszsu/posts/pfbid02c2NXXBzWPSBPCD9139oMqSuBSG717LmV6n2iMWgoJHKhLo2t4GcqUovUp7VCdLE2l
2023-07-27,2023-07-27 08:00,Kalibr,Black Sea,Odesa oblast,Submarines,2,0,kpszsu/posts/pfbid02Xh6gGS8czPjeZ8utuB6KBjyHU9Ux7YetZD6EQkuKWxyDwqFrUFnoXX2CT271Z43cl
2023-07-27,2023-07-27 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,8,8,kpszsu/posts/pfbid02Xh6gGS8czPjeZ8utuB6KBjyHU9Ux7YetZD6EQkuKWxyDwqFrUFnoXX2CT271Z43cl
2023-07-29,2023-07-29,Reconnaissance UAV,,Ukraine,,4,4,kpszsu/posts/pfbid0UWRgHR46E8c17XQs1rPmcNRbc7spoPLjMy1aHMEivJegF7kYMxcL6HZoyFMXyzvfl
2023-07-30,2023-07-30 08:00,Shahed-136/131,south-east,Kherson oblast and Dnipropetrovsk oblast,,4,4,kpszsu/posts/pfbid0UWRgHR46E8c17XQs1rPmcNRbc7spoPLjMy1aHMEivJegF7kYMxcL6HZoyFMXyzvfl
2023-08-02,2023-08-02 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk",Kyiv oblast and Odesa oblast,,23,23,kpszsu/posts/pfbid02f8UtPcp6vdUsVuGXu3F92vvWmZsz8ff3LZcZidqp5a3g7TZAqmbCvZnWfjHdrJHCl
2023-08-02,2023-08-02,Reconnaissance UAV,,Ukraine,,7,7,kpszsu/posts/pfbid0wDMZn2f8VTKcFCbteQqns4PfvFYvGz87WgcyYoQyZinkN4k7trkvQH7GwbgtU8e3l
2023-08-03,2023-08-03 08:00,Shahed-136/131,Bryansk oblast,Ukraine,,15,15,kpszsu/posts/pfbid0wDMZn2f8VTKcFCbteQqns4PfvFYvGz87WgcyYoQyZinkN4k7trkvQH7GwbgtU8e3l
2023-08-05 18:00,2023-08-05 19:40,Kalibr,Black Sea,Ukraine,Navi,14,13,kpszsu/posts/pfbid025rdabDT54nYrng1FMM3dun272VfG2MCwztSKRVLcMbwwpZTVHKcz3BowRQ8yNaUWl
2023-08-05 18:00,2023-08-05 19:40,X-47 Kinzhal,,Ukraine,,3,0,kpszsu/posts/pfbid025rdabDT54nYrng1FMM3dun272VfG2MCwztSKRVLcMbwwpZTVHKcz3BowRQ8yNaUWl
2023-08-05 22:00,2023-08-06 05:00,Shahed-136/131,south-east,Ukraine,,27,27,kpszsu/posts/pfbid025rdabDT54nYrng1FMM3dun272VfG2MCwztSKRVLcMbwwpZTVHKcz3BowRQ8yNaUWl
2023-08-05 22:00,2023-08-06 05:00,Kalibr,Black Sea,Ukraine,Navi,6,5,kpszsu/posts/pfbid025rdabDT54nYrng1FMM3dun272VfG2MCwztSKRVLcMbwwpZTVHKcz3BowRQ8yNaUWl
2023-08-05 22:00,2023-08-06 05:00,X-101/X-555,Caspian Sea,Ukraine,Tu-95MS,20,13,kpszsu/posts/pfbid025rdabDT54nYrng1FMM3dun272VfG2MCwztSKRVLcMbwwpZTVHKcz3BowRQ8yNaUWl
2023-08-10 23:00,2023-08-10 04:00,Shahed-136/131,south-east,Ukraine,,10,7,kpszsu/posts/pfbid02xjvkgHc6XHCis3kWpZK82FrK5zjPNQcAHDbEecDefUMrszhUMu1HxYThVMAhtxkYl
2023-08-11 09:00,2023-08-11 10:30,X-47 Kinzhal,Tula oblast and Lipetsk oblast,Kolomyia,4 x MiG-31K,4,1,kpszsu/posts/pfbid023Vo3R9tGY26LLmiAJJH7qiN2tGEucEU2j8cY8HmQn7Sh7873Zz7xMG9SAjX1cx9gl
2023-08-12 01:30,2023-08-12 03:30,Shahed-136/131,south-east,Zaporizhzhia oblast,,5,3,kpszsu/posts/pfbid0vzoTQnBMeEHbFiPnNLDaL5ba4yngu56EjcRS7PKuUeG1FCrT8G6mLSfGvzzPjwnPl
2023-08-14 01:00,2023-08-14 03:00,Shahed-136/131,Primorsko-Akhtarsk,Odesa oblast,,15,15,kpszsu/posts/pfbid07kB5N4kC3oiXTvDEYy5qsdmfY7XZQ5dHNv9s4cwmZVk8CaQRq2jnemSZ2HgKPKMfl
2023-08-14 01:00,2023-08-14 03:00,Kalibr,"Black Sea, Yalta",Odesa oblast,Navi,8,8,kpszsu/posts/pfbid07kB5N4kC3oiXTvDEYy5qsdmfY7XZQ5dHNv9s4cwmZVk8CaQRq2jnemSZ2HgKPKMfl
2023-08-15 03:00,2023-08-15 06:00,Kalibr,"Black Sea, Yalta",Ukraine,Navi,4,2,kpszsu/posts/pfbid02u5WwAk89ivUogMeMXMtMy66t1nSMZDphse8akxaoSon6s91vfzW8QhN6X3S94gdil
2023-08-15 03:00,2023-08-15 06:00,X-22,Soltsy-2 and Shaykovka,Ukraine,6 x Tu-22M3,4,0,kpszsu/posts/pfbid02u5WwAk89ivUogMeMXMtMy66t1nSMZDphse8akxaoSon6s91vfzW8QhN6X3S94gdil
2023-08-15 03:00,2023-08-15 06:00,X-101/X-555,Engels-2 and Olenya,Ukraine,11 x Tu-95MS,20,14,kpszsu/posts/pfbid02u5WwAk89ivUogMeMXMtMy66t1nSMZDphse8akxaoSon6s91vfzW8QhN6X3S94gdil
2023-08-15 03:00,2023-08-15 06:00,C-300 and C-400,,Dnipropetrovsk oblast and Zaporizhzhia oblast,,8,0,kpszsu/posts/pfbid02u5WwAk89ivUogMeMXMtMy66t1nSMZDphse8akxaoSon6s91vfzW8QhN6X3S94gdil
2023-08-15 22:00,2023-08-16 05:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast,,13,13,kpszsu/posts/pfbid02ERDUJ3Bi7i8kyny1iojLo5S2DaEXnXxK1ewnwBmNfakn9Lz8j9U7D1MkS8kHgwBSl
2023-08-16 02:00,2023-08-16 05:00,Shahed-136/131,,Kharkiv oblast,,3,3,pvkshid/posts/pfbid02P5ukn9sREyLZtwoG8p8q2yT3q8a7yboyrDjn57rFtequxbHKVKXrHKvdTgTkLCbzl
2023-08-18,2023-08-18,Lancet,,Ukraine,,1,1,kpszsu/posts/pfbid02aoR8trkT5EtxwqdhBLgcFHUUuzo8XoWvEpyYTp7CLFpDePTRD5d6kWcStk8zzLL7l
2023-08-18,2023-08-18,Reconnaissance UAV,,Ukraine,,6,6,kpszsu/posts/pfbid02aoR8trkT5EtxwqdhBLgcFHUUuzo8XoWvEpyYTp7CLFpDePTRD5d6kWcStk8zzLL7l
2023-08-19 01:00,2023-08-19 05:00,Shahed-136/131,Kursk,Ukraine,,17,15,kpszsu/posts/pfbid02aoR8trkT5EtxwqdhBLgcFHUUuzo8XoWvEpyYTp7CLFpDePTRD5d6kWcStk8zzLL7l
2023-08-23,2023-08-23 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast and Zaporizhzhia oblast,,20,11,kpszsu/posts/pfbid0YCGojmJ2qscJghaaiJFtEncyW5TZxSr1GNm7MdCmc6WdS2BLPY5W7n6cGTUQDr7Ul
2023-08-24 02:30,2023-08-24 02:30,Iskander-K,,Dnipro,,1,1,pvkshid/posts/pfbid032tR8KGKqavWERrHKpTLC5Nj5jCHpbobi3obPmisPHwAZLTZVXwKryCUjL8LpKFVbl
2023-08-25,2023-08-25 08:00,X-59,Black Sea,Odesa oblast,Su-34,2,2,kpszsu/posts/pfbid02JA16wvNTAYo9Qqb3jRkbHd7CdskNCYoJCPJkmzritrfV7RHPWX8XDqMEpCfh32crl
2023-08-25,2023-08-25 08:00,Kalibr,Black Sea,Odesa oblast,Navi,2,2,kpszsu/posts/pfbid02JA16wvNTAYo9Qqb3jRkbHd7CdskNCYoJCPJkmzritrfV7RHPWX8XDqMEpCfh32crl
2023-08-25,2023-08-25 08:00,Shahed-136/131,Primorsko-Akhtarsk,Dnipropetrovsk oblast,,1,1,kpszsu/posts/pfbid0YCGojmJ2qscJghaaiJFtEncyW5TZxSr1GNm7MdCmc6WdS2BLPY5W7n6cGTUQDr7Ul
2023-08-26 00:00,2023-08-26 00:00,Shahed-136/131,,Kharkiv oblast,,2,2,pvkshid/posts/pfbid0YB5FhiC1q2kAGgzhXvzVUqmwjQxtwkBq1dDhiTD9wLrh4TvH6yWa5aC8hz4y3VqSl
2023-08-27 00:00,2023-08-27 00:00,Shahed-136/131,,Zaporizhzhia oblast,,2,2,pvkshid/posts/pfbid0avCASzqeToLBQTXQJVbNHzCXRyoQkVTH5Y3WBGi6E2wAGAvR8yBiD4JNobSF5QB8l
2023-08-27,2023-08-27 08:00,X-101/X-555,Engels-2,Ukraine,5 x Tu-95MS,8,4,kpszsu/posts/pfbid0336edVfmu5gQPaiQ7atmkqfAVD3EQDG542hMMnATNUquVw8FrxQaMM7EHfjnqXchRl
2023-08-28,2023-08-28 08:00,X-59,Kherson oblast,Kryvyi Rih,2 x Su-34,2,2,kpszsu/posts/pfbid0noXbai1J1Se2Zti4RjUure8pQyVWtGs2nd9TNQd3JGQNGseQihofZd4ixqMZQ7vJl
2023-08-28,2023-08-28 08:00,Kalibr,Black Sea,Ukraine,Navi,4,2,kpszsu/posts/pfbid0noXbai1J1Se2Zti4RjUure8pQyVWtGs2nd9TNQd3JGQNGseQihofZd4ixqMZQ7vJl
2023-08-30,2023-08-30 08:00,X-101/X-555,Engels-2 and Caspian Sea,Ukraine,11 x Tu-95MS,28,28,kpszsu/posts/pfbid0oruWTYj37LrJBnHemMFvEc1ZgcaNCBP9HxYaknKBJ15sqfKYDnAFemskTNstPAQAl
2023-08-30,2023-08-30 08:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk,Ukraine,,16,15,kpszsu/posts/pfbid0oruWTYj37LrJBnHemMFvEc1ZgcaNCBP9HxYaknKBJ15sqfKYDnAFemskTNstPAQAl
2023-09-01,2023-09-01 08:00,Kalibr,"Black Sea, Feodosia",Vinnytsia oblast,Navi,2,1,kpszsu/posts/pfbid022Zy1K4MJCGftCWKzTBvKqUhooN224KT81wZyykEphqpYZDHNTyMCN4s9KbzRduTJl
2023-09-03,2023-09-03 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast,,25,22,kpszsu/posts/pfbid0CFrTK1Mv6Fxr2hZ92iCrn4hpFCEKyGVVohmVCApySEsMdwwaLPnrKxSkNKUh5Lh2l
2023-09-04,2023-09-04 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast and Dnipropetrovsk oblast,,32,23,kpszsu/posts/pfbid02ewFXfraeQYUCVK8tm7yBZ5Am33QoDyG52j3Xfx1Va2ANEnE2jgpqvzPMjSvpNR8xl
2023-09-06,2023-09-06 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,25,15,kpszsu/posts/pfbid033mRb3g2CZkcEgjFwyB8VVoboLRgUeiNUyaSC4zwE9dT898BELfPT3TMQputuYRTTl
2023-09-06,2023-09-06 08:00,X-101/X-555,Engels-2,Ukraine,9 x Tu-95MS,7,7,kpszsu/posts/pfbid033mRb3g2CZkcEgjFwyB8VVoboLRgUeiNUyaSC4zwE9dT898BELfPT3TMQputuYRTTl
2023-09-06,2023-09-06 08:00,Iskander-M,,Ukraine,,1,1,kpszsu/posts/pfbid033mRb3g2CZkcEgjFwyB8VVoboLRgUeiNUyaSC4zwE9dT898BELfPT3TMQputuYRTTl
2023-09-07,2023-09-07 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk",Odesa oblast and Sumy oblast,,33,25,kpszsu/posts/pfbid0khSJGBXa1HarTH3KV1NaX3Zr1e5kCdSTpC1GUUimnekQVox2AU27v5PoqCZApq15l
2023-09-08,2023-09-08 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast and Mykolaiv oblast,,20,16,kpszsu/posts/pfbid033EdRQE74HSpf8ecbrQn96VCrhb4Q2fLEiSe8VRLnFTBJEgX782WXr15YKXajHqQJl
2023-09-10,2023-09-10 08:00,Shahed-136/131,Kursk,Kyiv oblast,,33,26,kpszsu/posts/pfbid02mcWj9AMBHLE7h9zSvKp4Kfzh4DpmaBGmpFN9w8vrtk6cHjrcZUVw4X7oRHhiYVu4l
2023-09-11,2023-09-11 08:00,Shahed-136/131,Primorsko-Akhtarsk and Yeysk,Dnipropetrovsk oblast and Zaporizhzhia oblast and Mykolaiv oblast,,12,12,kpszsu/posts/pfbid0a6NG3hRGniR4EX16JVKSBBfqbBFBiWTqfZi3ULju4mSy3tFX748FzVQXy9gCqkx9l
2023-09-11,2023-09-11 08:00,Unknown UAV,Primorsko-Akhtarsk and Yeysk,Dnipropetrovsk oblast and Zaporizhzhia oblast and Mykolaiv oblast,,1,1,kpszsu/posts/pfbid0a6NG3hRGniR4EX16JVKSBBfqbBFBiWTqfZi3ULju4mSy3tFX748FzVQXy9gCqkx9l
2023-09-13,2023-09-13 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk",Odesa oblast and Sumy oblast,,44,32,kpszsu/posts/pfbid0NpXawbEkCYvxd8yUjyuYPjM59g5guV5yTiwnfGZU5h2bPmVpEAfHDWxh9ZpxqJc2l
2023-09-13 21:00,2023-09-14 02:30,Shahed-136/131,"Chauda, Crimea and Yeysk and Kursk",Dnipropetrovsk oblast and Zaporizhzhia oblast and Mykolaiv oblast and Sumy oblast,,22,17,kpszsu/posts/pfbid02QzzYCHxhfGxm5ACMoysUDNKrGP2UpMqPvxtGRdbMQHx86xecztcPxua1XUdyyh9ql
2023-09-15,2023-09-15 08:00,Shahed-136/131,Primorsko-Akhtarsk,Khmelnytskyi oblast,,17,17,kpszsu/posts/pfbid0GRm5C1C64jHCrNuTFCpBMfZ3hNa9M6GPnc9a4GyACRhAC2XtugWw2Uqt9inEjbP8l
2023-09-17,2023-09-17 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast,,6,6,kpszsu/posts/pfbid02ceEupL3d8FjqH6vMuPJ48dft8pa36i5S4KPWuxQ9H79vJxKZ1cL5stjtdnyr53RVl
2023-09-17,2023-09-17 08:00,X-101/X-555,Engels-2,Odesa oblast,9 x Tu-95MS,10,6,kpszsu/posts/pfbid02ceEupL3d8FjqH6vMuPJ48dft8pa36i5S4KPWuxQ9H79vJxKZ1cL5stjtdnyr53RVl
2023-09-18,2023-09-17 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast and Mykolaiv oblast,,24,18,kpszsu/posts/pfbid0CgeqMGydfN2J46MmrJhCFETdSidb6TsPR7ZTi5yYuuKMbCBVRXodqxKdbyXE8qsXl
2023-09-18,2023-09-18 08:00,X-101/X-555,Volgograd oblast,Dnipropetrovsk oblast and Poltava oblast and Khmelnytskyi oblast,8 x Tu-95MS,17,17,kpszsu/posts/pfbid0CgeqMGydfN2J46MmrJhCFETdSidb6TsPR7ZTi5yYuuKMbCBVRXodqxKdbyXE8qsXl
2023-09-19,2023-09-19 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,30,27,kpszsu/posts/pfbid0sWg6AVNDaDDnVKxrUveBntM5fKzg4ge1FFqNN27SmGSwZ9HjcfT3xkQWmnR7xCiXl
2023-09-19,2023-09-19 08:00,Reconnaissance UAV,,east,,1,1,kpszsu/posts/pfbid0sWg6AVNDaDDnVKxrUveBntM5fKzg4ge1FFqNN27SmGSwZ9HjcfT3xkQWmnR7xCiXl
2023-09-19,2023-09-19 08:00,Iskander-M,Crimea,Kryvyi Rih,,1,0,kpszsu/posts/pfbid0sWg6AVNDaDDnVKxrUveBntM5fKzg4ge1FFqNN27SmGSwZ9HjcfT3xkQWmnR7xCiXl
2023-09-20,2023-09-20 08:00,Shahed-136/131,south-east and north,Dnipropetrovsk oblast and Poltava oblast and Kirovohrad oblast and Sumy oblast,,24,17,kpszsu/posts/pfbid0sWg6AVNDaDDnVKxrUveBntM5fKzg4ge1FFqNN27SmGSwZ9HjcfT3xkQWmnR7xCiXl
2023-09-21 03:00,2023-09-21 09:00,X-101/X-555,Engels-2,Ukraine,10 x Tu-95MS,43,36,kpszsu/posts/pfbid02jhEYAG61EFvdqXayMTUCCQU7DJuexcex7L7QwdKiXFNKrV43kzmKHYsXfgEoeu1Jl
2023-09-21 06:00,2023-09-21 06:00,C-300,,Kharkiv,,6,0,kharkivoda.gov.ua/news/123125
2023-09-23,2023-09-23 08:00,Shahed-136/131,Primorsko-Akhtarsk,Dnipropetrovsk oblast and Zaporizhzhia oblast,,15,14,kpszsu/posts/pfbid02Z6AUWYLcAwU74Zwryx9heFV3AfFZUFqGGat8geR2quZvE8sMz3gKijWp7H8uh3syl
2023-09-23,2023-09-23,Orlan-10,,Mykolaiv oblast,,2,2,PvKPivden/posts/pfbid02yWQJTgJNdHaA6tAuwhmYo5dvAuqNHnud4pSPArzchPKR81QgbH4AQgDuG2bcgjzCl
2023-09-24,2023-09-24,Lancet,,Ukraine,,3,3,kpszsu/posts/pfbid02e4bAEj9oMLc3FWSxMgRDgbtWJoczE6nnvmMdmJUWjp66BWbwCy7Xe1pHosEjHuaZl
2023-09-24,2023-09-24,Reconnaissance UAV,,Ukraine,,4,4,kpszsu/posts/pfbid02e4bAEj9oMLc3FWSxMgRDgbtWJoczE6nnvmMdmJUWjp66BWbwCy7Xe1pHosEjHuaZl
2023-09-25,2023-09-25 08:00,Shahed-136/131,Primorsko-Akhtarsk,Odesa oblast,,19,19,kpszsu/posts/pfbid02e4bAEj9oMLc3FWSxMgRDgbtWJoczE6nnvmMdmJUWjp66BWbwCy7Xe1pHosEjHuaZl
2023-09-25,2023-09-25 08:00,Kalibr,Black Sea,Odesa oblast,Navi and Submarines,12,11,kpszsu/posts/pfbid02e4bAEj9oMLc3FWSxMgRDgbtWJoczE6nnvmMdmJUWjp66BWbwCy7Xe1pHosEjHuaZl
2023-09-25,2023-09-25 08:00,P-800 Oniks,"Sevastopol, Crimea",Odesa oblast,K-300P Bastion-P,2,0,kpszsu/posts/pfbid02e4bAEj9oMLc3FWSxMgRDgbtWJoczE6nnvmMdmJUWjp66BWbwCy7Xe1pHosEjHuaZl
2023-09-26,2023-09-26 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,38,26,kpszsu/posts/pfbid0uG2SKgWyeuahzjTbHoAT7mBEkNDCmQvZv3QuUBiy9f92Dy6UtwQKGytuBwhvyEjTl
2023-09-27,2023-09-27,Orlan-10 and ZALA and Supercam,,Ukraine,,6,6,kpszsu/posts/pfbid02iGM8xne4zRxa4es3kviG12H9a3aKP23bm5urorfJhWwpAcLdzgNDjraYdPCtqoZPl
2023-09-28,2023-09-28 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,44,34,kpszsu/posts/pfbid02iGM8xne4zRxa4es3kviG12H9a3aKP23bm5urorfJhWwpAcLdzgNDjraYdPCtqoZPl
2023-09-30,2023-09-30 08:00,Shahed-136/131,"Chauda, Crimea",Odesa oblast and Mykolaiv oblast and Vinnytsia oblast,,40,30,kpszsu/posts/pfbid02i6C8feNLAzbquaAcvAsuxqsGQqsSw2f6Jnr9Uyj8YkYgf7s39fBLFJGq2e7689ytl
2023-10-01,2023-10-01 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk",Odesa oblast and Mykolaiv oblast,,30,16,kpszsu/posts/pfbid0hbugrr54qVTjDFfGyP5bbMQDmJFhF8kKTUiz2jBAEjdUxVFiC253SmsbX1JUzHfdl
2023-10-01,2023-10-01,Merlin-VR,,Mykolaiv oblast and Kherson oblast,,3,3,kpszsu/posts/pfbid02mfmHEAw531QSdcBqxd2rM1YFjgZMRXpkDZswEtkqHbyzifkb72S88GDKGwT5ujil
2023-10-02,2023-10-02 08:00,Shahed-136/131,Primorsko-Akhtarsk,Kryvyi Rih,,7,4,kpszsu/posts/pfbid0HkDYj3aYPjKQmZo3PQhbApVPuavfUfM3sZ8GDR8k4kUQLPxhCYQEVFfUft8JnXqfl
2023-10-03,2023-10-03 08:00,Shahed-136/131,"Chauda, Crimea",Dnipropetrovsk oblast and Mykolaiv oblast,,31,29,kpszsu/posts/pfbid0JjSgkUhYhaxdmaxt2CDSbBCAnWBwEMoLY2wJX2kEHMZx89kCui666H4sdQo4soRYl
2023-10-03,2023-10-03 08:00,Iskander-K,"Dzhankoi, Crimea",Dnipropetrovsk oblast,,1,1,kpszsu/posts/pfbid0JjSgkUhYhaxdmaxt2CDSbBCAnWBwEMoLY2wJX2kEHMZx89kCui666H4sdQo4soRYl
2023-10-05,2023-10-05 08:00,Shahed-136/131,"Chauda, Crimea",Odesa oblast and Mykolaiv oblast and Kirovohrad oblast,,29,24,kpszsu/posts/pfbid0veX2fsS5wQ6mddvwzG7n4PKgPDzyGTCK2JVsHDUG7gC1n8P5JMeFdcxxcTAjmdATl
2023-10-06,2023-10-06 08:00,Shahed-136/131,"Chauda, Crimea",south and north and center,,33,25,kpszsu/posts/pfbid034Z6HuMatFQctMPMnUw8UACDy2cPN3DmmK8vk1WnktAoJGxe7L4Q7HowjLgQ4Jtj6l
